label,total_entities,unique_entities,diversity_ratio,entity	
human,13,12,0.9231,تأمل	
human,13,12,0.9231,الجمال	
human,13,12,0.9231,الوجدان	
human,13,12,0.9231,الخالق	
human,6,3,0.5,صبغة	
human,7,4,0.5714,الطالب	
human,9,7,0.7778,عوض	
human,9,7,0.7778,والألوان	
human,9,7,0.7778,يوسف	
human,9,7,0.7778,سعدي	
human,5,5,1.0,للبناء	
human,4,4,1.0,لكنّ	
human,2,2,1.0,بأي	
human,7,6,0.8571,والفروق	
human,7,6,0.8571,بيار	
human,5,5,1.0,لعز	
human,5,5,1.0,الدين	
human,5,5,1.0,بعث	
human,3,2,0.6667,والمشرف	
human,8,6,0.75,والعمل	
human,6,6,1.0,للجاحظ	
human,6,6,1.0,الجاحظ	
human,4,4,1.0,جزيرة	
human,4,4,1.0,القطر	
human,10,7,0.7,بك	
human,10,7,0.7,لعبد	
human,10,7,0.7,القاهر	
human,10,7,0.7,فكرنا	
human,6,4,0.6667,بينهما	
human,15,7,0.4667,عماد	
human,15,7,0.4667,الصور	
human,11,8,0.7273,بينها	
human,11,8,0.7273,الخليل	
human,11,8,0.7273,البشري	
human,14,10,0.7143,النور	
human,14,10,0.7143,مبارك	
human,14,10,0.7143,لمحمد	
human,5,4,0.8,زهرة	
human,5,4,0.8,أيدي	
human,12,10,0.8333,مفتي	
human,12,10,0.8333,حي	
human,12,10,0.8333,بشير	
human,12,10,0.8333,المدينة	
human,12,10,0.8333,مدينة	
human,5,3,0.6,عظيم	
human,5,3,0.6,كالمسجد	
human,5,3,0.6,ابن	
human,7,5,0.7143,العارف	
human,7,5,0.7143,أبيّـة	
human,7,5,0.7143,المقاصد	
human,11,8,0.7273,مجلة	
human,11,8,0.7273,بمستغانم	
human,11,8,0.7273,المختار	
human,11,8,0.7273,تونس	
human,4,4,1.0,وبين	
human,4,4,1.0,الوطن	
human,8,5,0.625,بالمغرب	
human,5,4,0.8,كبيرة	
human,5,4,0.8,الشمس	
human,2,2,1.0,للتأمل	
human,13,9,0.6923,أبا	
human,13,9,0.6923,وجيزة	
human,13,9,0.6923,عثمان	
human,13,9,0.6923,الفتح	
human,8,7,0.875,والمستقبل	
human,6,4,0.6667,حياة	
human,6,4,0.6667,فتح	
human,17,12,0.7059,حميدة	
human,17,12,0.7059,أبي	
human,17,12,0.7059,لابن	
human,17,12,0.7059,لعبدالرحمن	
human,17,12,0.7059,عابد	
human,17,12,0.7059,لّله	
human,34,23,0.6765,نسخه	
human,34,23,0.6765,أحمد	
human,34,23,0.6765,ونيجيريا	
human,34,23,0.6765,بابا	
human,34,23,0.6765,مالي	
human,34,23,0.6765,وترك	
human,34,23,0.6765,عين	
human,34,23,0.6765,للشيخ	
human,34,23,0.6765,النيجر	
human,34,23,0.6765,مرزوق	
human,34,23,0.6765,الشيخ	
human,34,23,0.6765,الإسلام	
human,34,23,0.6765,لأحدهم	
human,7,6,0.8571,بالرباط	
human,12,11,0.9167,قناة	
human,12,11,0.9167,لجميل	
human,12,11,0.9167,كرد	
human,8,6,0.75,خلدون	
human,15,13,0.8667,الساحل	
human,15,13,0.8667,الخليفة	
human,15,13,0.8667,نسخ	
human,15,13,0.8667,وإبرام	
human,15,13,0.8667,السيخ	
human,15,13,0.8667,سيد	
human,15,13,0.8667,القبائل	
human,15,13,0.8667,مارس	
human,11,7,0.6364,طيبة	
human,11,7,0.6364,الظاهر	
human,11,7,0.6364,بحكم	
human,11,7,0.6364,الخبر	
human,10,10,1.0,وفد	
human,10,10,1.0,اليونان	
human,4,4,1.0,مقاصد	
human,4,4,1.0,تفيده	
human,15,7,0.4667,جمال	
human,15,7,0.4667,حمل	
human,15,7,0.4667,الصائب	
human,18,11,0.6111,واحد	
human,18,11,0.6111,قرآن	
human,18,11,0.6111,وسليمان	
human,18,11,0.6111,داوود	
human,18,11,0.6111,عمل	
human,18,11,0.6111,والبيان	
human,5,5,1.0,شرف	
human,5,5,1.0,وكرامتها	
human,6,5,0.8333,إسلامي	
human,14,8,0.5714,الآية	
human,14,8,0.5714,للآيات	
human,3,3,1.0,لقطاع	
human,12,10,0.8333,نسخة	
human,12,10,0.8333,والمعادن	
human,12,10,0.8333,عمر	
human,12,10,0.8333,كامل	
human,5,4,0.8,جملٍ	
human,5,4,0.8,الجمل	
human,12,8,0.6667,ديفيد	
human,12,8,0.6667,كامب	
human,12,8,0.6667,مصر	
human,12,8,0.6667,وإسرائيل	
human,12,8,0.6667,المتحدة	
human,12,8,0.6667,والولايات	
human,15,13,0.8667,بأوروبا	
human,15,13,0.8667,ولو	
human,15,13,0.8667,اليقظة	
human,15,13,0.8667,ترك	
human,15,13,0.8667,أديب	
human,15,13,0.8667,صادق	
human,15,13,0.8667,مصطفى	
human,10,10,1.0,والأندلس	
human,10,10,1.0,موسى	
human,10,10,1.0,فعلى	
human,4,4,1.0,لحبيب	
human,11,10,0.9091,وبن	
human,11,10,0.9091,للجزائر	
human,4,3,0.75,لجمال	
human,13,10,0.7692,لجأت	
human,13,10,0.7692,حماس	
human,13,10,0.7692,الهند	
human,13,10,0.7692,والأمل	
human,8,6,0.75,بيت	
human,8,6,0.75,باسم	
human,16,12,0.75,والجزائر	
human,16,12,0.75,للشرع	
human,16,12,0.75,العثماني	
human,16,12,0.75,والشيخ	
human,16,12,0.75,حسين	
human,16,12,0.75,التصوف	
human,16,12,0.75,المتصوفة	
human,10,9,0.9,مسعود	
human,10,9,0.9,للإمام	
human,10,10,1.0,بالأندلس	
human,10,10,1.0,الأندلس	
human,10,10,1.0,غرناطة	
human,10,10,1.0,السودان	
human,13,11,0.8462,والمختار	
human,13,11,0.8462,حسن	
human,13,11,0.8462,إبراهيم	
human,13,11,0.8462,الحاج	
human,13,11,0.8462,الصحراء	
human,16,13,0.8125,بني	
human,16,13,0.8125,خبر	
human,16,13,0.8125,والهادي	
human,16,13,0.8125,المهدي	
human,16,13,0.8125,بغداد	
human,16,13,0.8125,والله	
human,16,13,0.8125,وطّن	
human,16,13,0.8125,والرشيد	
human,17,15,0.8824,نيجيريا	
human,17,15,0.8824,الإمام	
human,17,15,0.8824,إفريقيا	
human,17,15,0.8824,وبناء	
human,17,15,0.8824,عبدالقاهر	
human,17,15,0.8824,عبدالكريم	
human,17,15,0.8824,أمراء	
human,24,16,0.6667,الثالثة	
human,24,16,0.6667,والحديث	
human,24,16,0.6667,علي	
human,24,16,0.6667,عبدالله	
human,24,16,0.6667,الإحسان	
human,24,16,0.6667,واحدا	
human,24,16,0.6667,للتصوف	
human,24,16,0.6667,الصلاح	
human,2,2,1.0,موريتانيا	
human,40,31,0.775,الألمانية	
human,40,31,0.775,المحسن	
human,40,31,0.775,أيمن	
human,40,31,0.775,إياد	
human,40,31,0.775,ليفي	
human,40,31,0.775,الملك	
human,40,31,0.775,خالد	
human,40,31,0.775,كارل	
human,40,31,0.775,النهضة	
human,40,31,0.775,فؤاد	
human,40,31,0.775,نجيب	
human,40,31,0.775,قاسم	
human,40,31,0.775,المظفر	
human,40,31,0.775,الأمير	
human,40,31,0.775,وعلي	
human,40,31,0.775,مارتن	
human,40,31,0.775,علاء	
human,40,31,0.775,فون	
human,40,31,0.775,وعصام	
human,40,31,0.775,الستار	
human,40,31,0.775,باديس	
human,40,31,0.775,والثالثة	
human,10,7,0.7,ألوان	
human,16,14,0.875,عمران	
human,16,14,0.875,خلف	
human,16,14,0.875,أمم	
human,16,14,0.875,مشهد	
human,16,14,0.875,وللجزائر	
human,16,14,0.875,أبو	
human,18,13,0.7222,الرضوان	
human,18,13,0.7222,نيجيريـا	
human,18,13,0.7222,لأحد	
human,18,13,0.7222,وزير	
human,18,13,0.7222,أمير	
human,31,23,0.7419,يعقوب	
human,31,23,0.7419,مشرف	
human,31,23,0.7419,سليمان	
human,31,23,0.7419,المسيرة	
human,31,23,0.7419,بلدة	
human,31,23,0.7419,عيسى	
human,31,23,0.7419,جوان	
human,31,23,0.7419,بالقاهرة	
human,31,23,0.7419,آمل	
human,10,9,0.9,المغاربي	
human,10,9,0.9,البربر	
human,10,9,0.9,القادر	
human,15,10,0.6667,بدوي	
human,15,10,0.6667,بالإمارة	
human,15,10,0.6667,وتنظيم	
human,15,10,0.6667,محيط	
human,15,10,0.6667,لنيل	
human,15,10,0.6667,الأفارقة	
human,15,10,0.6667,حق	
human,15,10,0.6667,الثورة	
human,15,10,0.6667,افريقيا	
human,9,5,0.5556,المقدس	
human,9,5,0.5556,بنى	
human,8,7,0.875,رأي	
human,23,12,0.5217,ملك	
human,23,12,0.5217,السلطان	
human,23,12,0.5217,المغول	
human,23,12,0.5217,حكم	
human,23,12,0.5217,المماليك	
human,23,12,0.5217,جالوت	
human,23,12,0.5217,احد	
human,23,12,0.5217,ثالث	
human,8,7,0.875,والحِكَم	
human,8,7,0.875,بحياة	
human,10,6,0.6,بول	
human,23,12,0.5217,الحكيم	
human,23,12,0.5217,الحميد	
human,4,3,0.75,كشوف	
human,13,7,0.5385,الكوفي	
human,13,7,0.5385,الأئمة	
human,13,7,0.5385,المصحف	
human,7,6,0.8571,وعظمة	
human,3,2,0.6667,للحد	
human,14,7,0.5,صالح	
human,14,7,0.5,الحسن	
human,8,5,0.625,اليأس	
human,9,6,0.6667,لواء	
human,9,7,0.7778,ونجيب	
human,9,7,0.7778,الضفة	
human,17,15,0.8824,إسحاق	
human,17,15,0.8824,كالإمام	
human,9,7,0.7778,الأحاديث	
human,9,7,0.7778,الشريف	
human,9,7,0.7778,الألوان	
human,13,8,0.6154,للثواب	
human,13,8,0.6154,الرامي	
human,13,8,0.6154,الدائم	
human,6,6,1.0,صوّر	
human,6,6,1.0,بإلياذة	
human,6,6,1.0,زكريا	
human,13,12,0.9231,الأوسط	
human,6,5,0.8333,كإحدى	
human,6,5,0.8333,لغات	
human,3,3,1.0,تلمسان	
human,13,11,0.8462,جدة	
human,13,11,0.8462,الفريق	
human,13,11,0.8462,النقاش	
human,13,11,0.8462,فريق	
human,5,5,1.0,المتوكل	
human,5,5,1.0,لمسيرة	
human,16,10,0.625,أبن	
human,16,10,0.625,والأفارقة	
human,16,13,0.8125,شرع	
human,16,13,0.8125,وشرع	
human,16,13,0.8125,شرعَ	
human,16,13,0.8125,كحسن	
human,13,7,0.5385,الشديد	
human,13,7,0.5385,حديث	
human,4,3,0.75,باي	
human,10,6,0.6,لصالح	
human,11,6,0.5455,تترا	
human,11,6,0.5455,الإمارات	
human,11,6,0.5455,الشام	
human,11,6,0.5455,السلاجقة	
human,7,6,0.8571,نوفمبر	
human,7,6,0.8571,ثورة	
human,10,5,0.5,والحياة	
human,10,5,0.5,الروحانيون	
human,10,5,0.5,روحانية	
human,33,21,0.6364,العجيب	
human,33,21,0.6364,صبره	
human,33,21,0.6364,فحياة	
human,33,21,0.6364,للعمل	
human,33,21,0.6364,طه	
human,33,21,0.6364,البنّاء	
human,33,21,0.6364,السعادة	
human,33,21,0.6364,جو	
human,6,3,0.5,الحق	
human,5,4,0.8,الشّباب	
human,11,10,0.9091,مدني	
human,11,10,0.9091,الحكم	
human,13,8,0.6154,والتأمل	
human,13,8,0.6154,بوحدة	
human,13,8,0.6154,وحدة	
human,10,8,0.8,سينا	
human,10,8,0.8,لأبن	
human,4,4,1.0,سلامة	
human,5,3,0.6,بلد	
human,3,3,1.0,معين	
human,3,3,1.0,مستغانم	
human,9,8,0.8889,اثنين	
human,6,5,0.8333,بالسودان	
human,6,6,1.0,ميشيل	
human,6,6,1.0,الجابري	
human,6,6,1.0,سعيد	
human,6,6,1.0,إدوارد	
human,9,4,0.4444,والشباب	
human,5,3,0.6,ببناء	
human,5,5,1.0,ناصر	
human,5,5,1.0,بالبويرة	
human,6,3,0.5,ولاية	
human,5,4,0.8,وبعث	
human,5,4,0.8,جانفي	
human,6,6,1.0,ماي	
human,6,4,0.6667,الشباب	
human,10,6,0.6,لسان	
human,9,6,0.6667,جبران	
human,9,6,0.6667,خليل	
human,5,4,0.8,والقاعدة	
human,4,4,1.0,إمارة	
human,8,5,0.625,قطاع	
human,7,5,0.7143,بإحدى	
human,14,13,0.9286,لمستقبل	
human,14,13,0.9286,جاز	
human,24,15,0.625,السورة	
human,24,15,0.625,المولى	
human,24,15,0.625,القرطبي	
human,24,15,0.625,الأكرم	
human,24,15,0.625,جلاله	
human,24,15,0.625,سيدنا	
human,8,6,0.75,والبناء	
human,8,6,0.75,أحدهما	
human,12,11,0.9167,عرفه	
human,12,11,0.9167,الثّاني	
human,12,11,0.9167,جمعه	
human,12,11,0.9167,يحيى	
human,12,11,0.9167,جمعُه	
human,25,16,0.64,للنابغة	
human,25,16,0.64,الذبياني	
human,25,16,0.64,السالم	
human,25,16,0.64,المصباح	
human,3,3,1.0,مجرى	
human,3,3,1.0,ولدها	
human,5,4,0.8,نجده	
human,4,4,1.0,لأية	
human,8,5,0.625,كتبت	
human,8,6,0.75,ليلى	
human,6,5,0.8333,والتعريب	
human,4,4,1.0,فريد	
human,5,5,1.0,لقاموس	
human,8,7,0.875,إقبال	
human,8,7,0.875,ماليزيا	
human,6,6,1.0,نهضة	
human,6,6,1.0,وبنى	
human,6,6,1.0,دي	
human,9,6,0.6667,الإبراهيمي	
human,9,6,0.6667,البشير	
human,10,8,0.8,لعيسى	
human,4,4,1.0,بأديب	
human,3,3,1.0,صابر	
human,3,3,1.0,بالصور	
human,4,4,1.0,بينة	
human,22,9,0.4091,الجواد	
human,22,9,0.4091,رجب	
human,22,9,0.4091,لأسماء	
human,5,4,0.8,فنجده	
human,5,4,0.8,والحكم	
human,5,4,0.8,القران	
human,10,9,0.9,لابراهيم	
human,10,9,0.9,لحميد	
human,10,9,0.9,للطاهر	
human,7,5,0.7143,نصر	
human,7,5,0.7143,ابراهيم	
human,12,5,0.4167,ابنُ	
human,12,5,0.4167,وبيانِ	
human,13,5,0.3846,القاموس	
human,9,9,1.0,الأكبر	
human,9,9,1.0,وفلسطين	
human,9,9,1.0,القدس	
human,9,9,1.0,زكرياء	
human,7,6,0.8571,انا	
human,7,6,0.8571,المتصوفون	
human,7,6,0.8571,القاعدة	
human,10,8,0.8,والظّاهر	
human,10,8,0.8,محمّد	
human,10,8,0.8,خليفة	
human,10,8,0.8,للظّاهر	
human,6,5,0.8333,حديثا	
human,10,9,0.9,وهران	
human,10,9,0.9,ابتسام	
human,4,3,0.75,المستقبل	
human,4,3,0.75,ولسان	
human,4,4,1.0,بعين	
human,3,3,1.0,السليم	
human,10,7,0.7,لصور	
human,10,7,0.7,قاعدة	
human,6,6,1.0,كيان	
human,6,6,1.0,بيننا	
human,7,4,0.5714,الطيب	
human,6,5,0.8333,ٍرأي	
human,9,6,0.6667,أيَّة	
human,3,3,1.0,لدن	
human,3,3,1.0,رشيد	
human,11,9,0.8182,جدّة	
human,11,9,0.8182,وعبد	
human,11,9,0.8182,ورائدة	
human,9,8,0.8889,دوما	
human,10,10,1.0,الدّين	
human,10,10,1.0,الشّريعة	
human,24,13,0.5417,بحُكم	
human,24,13,0.5417,بسّام	
human,24,13,0.5417,إحسان	
human,14,11,0.7857,الأتراك	
human,14,11,0.7857,عزيز	
human,14,11,0.7857,ومحمود	
human,14,11,0.7857,للقاموس	
human,14,11,0.7857,وأحمد	
human,14,11,0.7857,آسيا	
human,10,8,0.8,الرحمان	
human,10,8,0.8,القاسم	
human,4,4,1.0,العظيم	
human,7,6,0.8571,ثريّا	
human,15,10,0.6667,محمَّد	
human,15,10,0.6667,العراق	
human,15,10,0.6667,الصديق	
human,15,10,0.6667,لأحاديث	
human,15,10,0.6667,الصابر	
human,6,6,1.0,حقّ	
human,6,6,1.0,بينهن	
human,6,6,1.0,بطريكية	
human,14,10,0.7143,الحيّ	
human,14,10,0.7143,دائم	
human,14,10,0.7143,والجمال	
human,14,10,0.7143,والحسن	
human,8,5,0.625,كحال	
human,11,8,0.7273,يوم	
human,11,8,0.7273,سيّدة	
human,11,8,0.7273,والمغرب	
human,11,8,0.7273,إلياذة	
human,11,8,0.7273,حملها	
human,11,8,0.7273,الإلياذة	
human,5,5,1.0,إلياذته	
human,10,7,0.7,لأبي	
human,10,7,0.7,للقرآن	
human,8,6,0.75,ورود	
human,9,8,0.8889,الاٌيات	
human,9,8,0.8889,اٌيات	
human,9,8,0.8889,وحكم	
human,9,8,0.8889,الشرع	
human,9,8,0.8889,حقِّ	
human,13,7,0.5385,ديب	
human,23,16,0.6957,فالخليفة	
human,23,16,0.6957,مراكش	
human,10,8,0.8,بَيْنَ	
human,10,8,0.8,هُوَ	
human,10,8,0.8,وَهُوَ	
human,10,8,0.8,أَمْ	
human,10,8,0.8,فَإِنَّ	
human,10,8,0.8,الْآيَةِ	
human,10,8,0.8,عَلَى	
human,10,8,0.8,صُوَرَ	
human,18,12,0.6667,واحداً	
human,34,20,0.5882,بايات	
human,34,20,0.5882,وتونس	
human,34,20,0.5882,بوعزيز	
human,34,20,0.5882,بايي	
human,34,20,0.5882,ميلادي	
human,32,13,0.4062,حافظ	
human,3,3,1.0,أسماء	
human,8,6,0.75,والثاني	
human,8,7,0.875,لمدينة	
human,8,7,0.875,كتونس	
human,8,7,0.875,وفاس	
human,8,8,1.0,البشريّ	
human,8,8,1.0,العذراء	
human,8,8,1.0,لبناء	
human,4,4,1.0,تنظيم	
human,7,6,0.8571,بالذهب	
human,7,6,0.8571,أفريقيا	
human,7,6,0.8571,الذهب	
human,7,6,0.8571,للذهب	
human,8,7,0.875,للبنى	
human,8,7,0.875,الفاسي	
human,12,10,0.8333,أسد	
human,12,10,0.8333,حمد	
human,8,6,0.75,المصطفى	
human,8,7,0.875,بمقاصد	
human,9,7,0.7778,نضال	
human,9,7,0.7778,أيّة	
human,5,4,0.8,بتونس	
human,9,9,1.0,والمقاصد	
human,9,9,1.0,وفتح	
human,9,9,1.0,الأقصى	
human,9,9,1.0,كرامته	
human,9,6,0.6667,آية	
human,9,6,0.6667,آيات	
human,6,6,1.0,ففتح	
human,12,9,0.75,سيده	
human,12,9,0.75,الهمز	
human,12,9,0.75,أردنا	
human,16,10,0.625,أحاديث	
human,16,10,0.625,وحديثا	
human,16,10,0.625,البخاري	
human,7,7,1.0,جدية	
human,7,7,1.0,وبيانا	
human,15,12,0.8,للشريعة	
human,15,12,0.8,والفقيه	
human,15,12,0.8,والأوسط	
human,15,12,0.8,المغربة	
human,6,6,1.0,همزة	
human,18,13,0.7222,رأس	
human,4,2,0.5,للحكم	
human,4,3,0.75,أوت	
human,7,4,0.5714,المالي	
human,7,4,0.5714,برج	
human,7,6,0.8571,كمي	
human,5,4,0.8,أقصى	
human,12,6,0.5,والقطاع	
human,10,7,0.7,مناخ	
human,10,7,0.7,بباقي	
human,10,7,0.7,لتونس	
human,9,8,0.8889,والمالي	
human,9,8,0.8889,أيا	
human,9,8,0.8889,كأحد	
human,9,7,0.7778,أضحى	
human,9,7,0.7778,أمرا	
human,9,7,0.7778,بالجزائر	
human,8,4,0.5,بفتح	
human,6,4,0.6667,بمدينتي	
human,9,4,0.4444,بمدينة	
human,8,4,0.5,وقاعدة	
human,6,3,0.5,بالإمارات	
human,4,4,1.0,بلاك	
human,4,4,1.0,باريس	
human,4,4,1.0,تايلور	
human,12,9,0.75,وأمام	
human,8,5,0.625,متى	
human,20,15,0.75,وايطاليا	
human,20,15,0.75,بجزيرة	
human,20,15,0.75,الجزيرة	
human,20,15,0.75,اسبانيا	
human,9,6,0.6667,ومناخ	
human,9,9,1.0,بيّنة	
human,9,9,1.0,التنظيم	
human,9,9,1.0,العمران	
human,10,6,0.6,نيويورك	
human,6,5,0.8333,للركن	
human,5,5,1.0,بإبرام	
human,7,4,0.5714,نجدة	
human,7,4,0.5714,لندن	
human,16,9,0.5625,لأكبر	
human,16,9,0.5625,إبرام	
human,16,9,0.5625,لإبرام	
human,16,9,0.5625,للقاعدة	
human,9,6,0.6667,للصالح	
human,9,6,0.6667,الصالح	
human,10,5,0.5,التضامن	
human,10,8,0.8,بالحق	
human,10,8,0.8,كرامة	
human,8,5,0.625,جدي	
human,8,5,0.625,الراشد	
human,10,9,0.9,المورد	
human,10,9,0.9,فانا	
human,10,10,1.0,آدم	
human,10,10,1.0,لنضال	
human,10,10,1.0,سميث	
human,10,10,1.0,والأمم	
human,5,4,0.8,والتنظيم	
human,7,4,0.5714,سمو	
human,5,3,0.6,مدينه	
human,13,10,0.7692,الأنترنت	
human,13,10,0.7692,والحق	
human,13,10,0.7692,كالحق	
human,5,5,1.0,ألمانيا	
human,5,5,1.0,ديسمبر	
human,14,8,0.5714,المناخ	
human,6,6,1.0,والشرع	
human,17,10,0.5882,المدني	
human,17,10,0.5882,للحق	
human,7,6,0.8571,الحقّ	
human,7,6,0.8571,خوله	
human,12,6,0.5,ميلاد	
human,7,5,0.7143,للأمم	
human,6,6,1.0,بتنظيم	
human,5,5,1.0,الرّكن	
human,10,6,0.6,لتنظيم	
human,8,7,0.875,الحمل	
human,12,10,0.8333,بشار	
human,12,10,0.8333,الولايات	
human,12,10,0.8333,السورية	
human,12,10,0.8333,وروسيا	
human,12,10,0.8333,الأسد	
human,5,3,0.6,العقاب	
human,8,6,0.75,سكوت	
human,12,5,0.4167,بالثورة	
human,12,5,0.4167,الأحمر	
human,7,6,0.8571,والركن	
human,6,5,0.8333,سريان	
human,3,3,1.0,كرامتهم	
human,6,5,0.8333,للمدينة	
human,5,4,0.8,الواسع	
human,8,5,0.625,سلطان	
human,5,5,1.0,احدى	
human,7,5,0.7143,عادل	
human,10,7,0.7,بعمل	
human,6,5,0.8333,كالشريعة	
human,19,11,0.5789,ووحدة	
human,7,5,0.7143,ككيان	
human,7,5,0.7143,وأحد	
human,9,5,0.5556,كمستقبل	
human,18,12,0.6667,فطر	
human,18,12,0.6667,وصور	
human,18,12,0.6667,فأن	
human,5,4,0.8,ولجان	
human,5,4,0.8,وحسن	
human,9,6,0.6667,ترسانة	
human,11,8,0.7273,الدافع	
human,8,6,0.75,لحملهم	
human,7,6,0.8571,بينه	
human,8,6,0.75,الصين	
human,8,6,0.75,بقاع	
human,4,4,1.0,قاهرة	
human,16,8,0.5,بينهّن	
human,9,6,0.6667,الرياضي	
human,9,6,0.6667,المولد	
human,6,5,0.8333,بالاتحاد	
human,6,5,0.8333,الاتحاد	
human,6,5,0.8333,بدأه	
human,6,5,0.8333,برشلونة	
human,8,8,1.0,حديثها	
human,8,8,1.0,ولي	
human,8,8,1.0,وأضحى	
human,8,8,1.0,أمامها	
human,13,10,0.7692,يوليو	
human,13,10,0.7692,سريانه	
human,17,11,0.6471,أئمة	
human,17,11,0.6471,لأبيه	
human,17,11,0.6471,فراش	
human,9,7,0.7778,لوزير	
human,8,8,1.0,ومتى	
human,8,8,1.0,محله	
human,8,8,1.0,المشتري	
human,10,5,0.5,باقي	
human,7,6,0.8571,فبراير	
human,12,8,0.6667,فإنَّ	
human,12,10,0.8333,الراجح	
human,14,12,0.8571,وابن	
human,14,12,0.8571,تيميّة	
human,14,12,0.8571,كقاعدة	
human,14,12,0.8571,تركة	
human,6,4,0.6667,أمراً	
human,9,7,0.7778,والإنترنت	
human,5,3,0.6,وفيما	
human,9,8,0.8889,للحياة	
human,6,5,0.8333,لحق	
human,2,2,1.0,بأقصى	
human,4,4,1.0,للحمل	
human,8,7,0.875,نهضتها	
human,10,9,0.9,بإحــدى	
human,11,9,0.8182,ونجد	
human,11,9,0.8182,لكيان	
human,11,9,0.8182,والسلامة	
human,8,6,0.75,روما	
human,10,6,0.6,كوكب	
human,3,3,1.0,تترك	
human,3,3,1.0,الجوهري	
human,7,6,0.8571,الآن	
human,7,6,0.8571,لحد	
human,5,5,1.0,فنجد	
human,7,5,0.7143,والدائم	
human,13,8,0.6154,لجمعه	
human,13,8,0.6154,بالكرامة	
human,8,5,0.625,بالنقاش	
human,10,7,0.7,مورد	
human,9,6,0.6667,فلسطين	
human,17,10,0.5882,بقاعدة	
human,6,6,1.0,وجوبية	
human,13,8,0.6154,كعقبة	
human,4,3,0.75,ونقاش	
human,6,5,0.8333,بالشريعة	
human,13,12,0.9231,ابرام	
human,13,12,0.9231,اللَّهَ	
human,16,10,0.625,شرّع	
human,15,10,0.6667,بآيات	
human,9,6,0.6667,لبيان	
human,7,5,0.7143,فيينا	
human,1,1,1.0,رضا	
human,14,10,0.7143,أملٍ	
human,14,10,0.7143,سعادة	
human,14,10,0.7143,سيؤول	
human,5,4,0.8,بالحياة	
human,19,13,0.6842,وتُتْرك	
human,10,7,0.7,بنهضة	
human,6,6,1.0,تركا	
human,5,5,1.0,أمامنا	
human,5,5,1.0,ماريو	
human,23,17,0.7391,جابر	
human,23,17,0.7391,لي	
human,23,17,0.7391,كلود	
human,23,17,0.7391,وأبو	
human,23,17,0.7391,حديثه	
human,16,11,0.6875,ماهر	
human,16,11,0.6875,حنان	
human,16,11,0.6875,لخضر	
human,16,11,0.6875,يمنى	
human,8,8,1.0,عارف	
human,8,8,1.0,بيّن	
human,8,6,0.75,ولبنان	
human,8,6,0.75,كتبته	
human,8,6,0.75,سوريا	
human,8,6,0.75,والنهضة	
human,8,6,0.75,للحديث	
human,14,7,0.5,الفسطاط	
human,14,7,0.5,الأقباط	
human,14,7,0.5,بحي	
human,10,10,1.0,مسجد	
human,10,10,1.0,صحراء	
human,10,10,1.0,شيخ	
human,10,10,1.0,حديثًا	
human,10,10,1.0,الرفاعي	
human,7,6,0.8571,شرق	
human,7,6,0.8571,البويرة	
human,10,7,0.7,وأئمة	
human,10,9,0.9,والمدينة	
human,10,9,0.9,مكة	
human,10,9,0.9,الحجاز	
human,10,9,0.9,الحرمين	
human,16,11,0.6875,الناصر	
human,11,9,0.8182,للثورة	
human,11,9,0.8182,وولاياتها	
human,12,7,0.5833,كبناء	
human,13,11,0.8462,الإسبان	
human,13,11,0.8462,الباي	
human,13,11,0.8462,الشلف	
human,13,11,0.8462,جبل	
human,13,11,0.8462,عطية	
human,5,4,0.8,والتصوف	
human,5,4,0.8,نقاش	
human,14,13,0.9286,بثورة	
human,12,6,0.5,الخليج	
human,11,9,0.8182,اكبر	
human,12,7,0.5833,للمورد	
human,7,5,0.7143,عدن	
human,7,5,0.7143,وبناءً	
human,15,7,0.4667,ورضا	
human,8,7,0.875,إندونيسيا	
human,9,8,0.8889,بجدية	
human,9,8,0.8889,فالجزائر	
human,6,5,0.8333,النـ	
human,6,5,0.8333,هلال	
human,6,5,0.8333,الن	
human,6,6,1.0,أب	
human,6,6,1.0,مصري	
human,6,6,1.0,الشرقاوي	
human,6,6,1.0,الشّرقاوي	
human,12,9,0.75,غالي	
human,12,9,0.75,الاربعاء	
human,7,5,0.7143,فكتور	
human,14,10,0.7143,حمزة	
human,9,8,0.8889,كبلقيس	
human,9,8,0.8889,كالإغريق	
human,9,8,0.8889,والرومان	
human,9,7,0.7778,جاك	
human,7,7,1.0,العمري	
human,7,7,1.0,البديع	
human,7,7,1.0,بالحديث	
human,11,7,0.6364,لماليزيا	
human,10,4,0.4,كافي	
human,10,4,0.4,بجبل	
human,8,6,0.75,الأردن	
human,8,6,0.75,حديد	
human,10,6,0.6,أوسلو	
human,10,6,0.6,عـــلى	
human,7,4,0.5714,وأرامكو	
human,9,6,0.6667,للقطاع	
human,12,10,0.8333,وقطر	
human,12,10,0.8333,مايو	
human,12,10,0.8333,والبحرين	
human,12,10,0.8333,والإمارات	
human,12,10,0.8333,والكويت	
human,7,5,0.7143,الهام	
human,7,6,0.8571,السلامة	
human,8,8,1.0,وطالب	
human,8,8,1.0,راغب	
human,8,4,0.5,للوحدة	
human,4,4,1.0,ولدى	
human,8,3,0.375,بالشرق	
human,7,4,0.5714,بناءً	
human,10,6,0.6,حديثاً	
human,7,5,0.7143,اليورو	
human,6,4,0.6667,كلي	
human,6,4,0.6667,آند	
human,6,5,0.8333,عمان	
human,28,12,0.4286,الرشيد	
