label,word_count,tfidf_sample
ai,89,"{5: 9.1886, 24: 9.6009, 110: 5.397, 115: 3.0803, 218: 4.6526}"
ai,53,"{5: 4.5943, 31: 3.0194, 74: 5.9996, 115: 3.0803, 155: 3.8273}"
ai,55,"{5: 4.5943, 15: 1.2162, 86: 4.9604, 110: 5.397, 204: 10.0691}"
ai,107,"{62: 6.1897, 215: 0.1514, 317: 4.9638, 417: 2.2449, 574: 3.6025}"
ai,127,"{15: 1.2162, 80: 4.901, 215: 0.4542, 316: 6.5665, 365: 6.1554}"
ai,99,"{215: 0.4542, 247: 6.0489, 301: 3.5904, 306: 1.5586, 376: 4.6551}"
ai,54,"{15: 1.2162, 106: 5.9996, 244: 6.4544, 306: 1.5586, 376: 4.6551}"
ai,62,"{15: 1.2162, 215: 0.1514, 331: 3.0902, 376: 9.3101, 564: 6.5665}"
ai,182,"{15: 1.2162, 159: 0.8645, 215: 0.4542, 229: 2.6942, 320: 5.7168}"
ai,123,"{5: 4.5943, 15: 1.2162, 204: 5.0345, 215: 0.4542, 236: 5.4965}"
ai,92,"{5: 9.1886, 215: 0.3028, 306: 1.5586, 869: 2.7602, 1009: 0.4344}"
ai,65,"{27: 2.0261, 159: 0.8645, 182: 5.9806, 215: 0.1514, 412: 2.6464}"
ai,60,"{15: 1.2162, 215: 0.1514, 442: 4.6526, 444: 3.8871, 458: 3.4332}"
ai,105,"{134: 4.7091, 215: 0.1514, 320: 5.7168, 426: 6.5169, 590: 4.1967}"
ai,123,"{215: 0.1514, 301: 3.5904, 412: 2.6464, 559: 2.8934, 574: 1.8013}"
ai,103,"{159: 0.8645, 215: 0.4542, 306: 1.5586, 521: 10.4032, 987: 3.2935}"
ai,55,"{27: 2.0261, 215: 0.1514, 315: 6.4245, 692: 4.6753, 1212: 2.1804}"
ai,82,"{15: 1.2162, 215: 0.1514, 306: 1.5586, 501: 6.8154, 1009: 0.4344}"
ai,100,"{128: 4.5872, 132: 4.7691, 158: 4.4294, 320: 5.7168, 458: 3.4332}"
ai,125,"{15: 1.2162, 27: 2.0261, 32: 5.2368, 115: 3.0803, 151: 5.1266}"
ai,101,"{31: 3.0194, 32: 15.7105, 151: 5.1266, 215: 0.1514, 252: 5.0605}"
ai,55,"{27: 2.0261, 32: 15.7105, 151: 5.1266, 412: 2.6464, 812: 2.7966}"
ai,60,"{15: 1.2162, 32: 5.2368, 151: 5.1266, 215: 0.3028, 987: 3.2935}"
ai,118,"{13: 14.5439, 52: 4.8788, 115: 3.0803, 155: 7.6546, 159: 0.8645}"
ai,105,"{13: 9.6959, 27: 4.0522, 115: 3.0803, 159: 0.8645, 189: 5.0092}"
ai,49,"{13: 4.848, 15: 1.2162, 27: 4.0522, 155: 3.8273, 215: 0.1514}"
ai,65,"{13: 4.848, 27: 2.0261, 159: 0.8645, 215: 0.1514, 218: 4.6526}"
ai,117,"{15: 1.2162, 16: 5.371, 155: 11.4818, 159: 0.8645, 215: 0.6055}"
ai,82,"{31: 3.0194, 41: 4.7441, 155: 15.3091, 215: 0.1514, 306: 3.1171}"
ai,46,"{215: 0.1514, 412: 2.6464, 810: 9.7081, 1101: 5.2922, 1123: 3.002}"
ai,64,"{15: 1.2162, 155: 3.8273, 215: 0.3028, 306: 3.1171, 987: 3.2935}"
ai,69,"{15: 1.2162, 25: 4.5041, 148: 4.9402, 436: 2.2393, 1009: 0.4344}"
ai,125,"{115: 3.0803, 159: 0.8645, 215: 0.6055, 287: 5.1226, 301: 3.5904}"
ai,100,"{91: 4.4496, 215: 0.1514, 287: 5.1226, 306: 4.6757, 424: 4.2031}"
ai,72,"{15: 1.2162, 27: 2.0261, 91: 4.4496, 215: 0.1514, 240: 4.6601}"
ai,138,"{15: 1.2162, 115: 3.0803, 159: 1.729, 183: 8.823, 215: 0.6055}"
ai,81,"{15: 1.2162, 69: 3.0233, 159: 1.729, 215: 0.3028, 274: 4.7524}"
ai,38,"{306: 1.5586, 379: 7.1177, 476: 4.8389, 737: 4.7524, 1008: 3.8045}"
ai,116,"{115: 3.0803, 215: 0.6055, 243: 3.8461, 306: 1.5586, 412: 2.6464}"
ai,83,"{27: 2.0261, 115: 3.0803, 215: 0.9083, 294: 5.3659, 412: 2.6464}"
ai,44,"{27: 2.0261, 215: 0.1514, 421: 4.1442, 502: 4.8726, 733: 5.9435}"
ai,75,"{215: 0.4542, 306: 3.1171, 360: 3.2343, 502: 4.8726, 640: 4.4537}"
ai,39,"{115: 3.0803, 215: 0.4542, 643: 6.3133, 851: 4.4334, 891: 5.6006}"
ai,120,"{15: 1.2162, 27: 2.0261, 50: 5.4792, 159: 0.8645, 215: 0.3028}"
ai,93,"{12: 4.1146, 27: 2.0261, 161: 6.4245, 412: 2.6464, 546: 2.5466}"
ai,51,"{15: 1.2162, 27: 2.0261, 388: 5.0128, 510: 3.5059, 722: 5.8649}"
ai,93,"{126: 14.8207, 159: 0.8645, 215: 0.1514, 369: 4.6085, 511: 6.0388}"
ai,98,"{64: 2.5844, 116: 3.2477, 215: 0.4542, 282: 4.5687, 301: 3.5904}"
ai,54,"{15: 1.2162, 215: 0.1514, 442: 4.6526, 580: 5.0309, 659: 2.6882}"
ai,126,"{27: 2.0261, 111: 5.7765, 215: 0.6055, 295: 2.6427, 368: 4.2143}"
ai,116,"{27: 2.0261, 215: 0.4542, 301: 3.5904, 398: 4.0662, 423: 4.4765}"
ai,97,"{215: 0.4542, 292: 4.6377, 306: 1.5586, 458: 6.8664, 695: 9.198}"
ai,55,"{15: 1.2162, 27: 2.0261, 159: 0.8645, 215: 0.4542, 324: 2.8204}"
ai,73,"{15: 1.2162, 95: 4.6526, 215: 0.4542, 241: 5.2874, 324: 2.8204}"
ai,182,"{9: 4.3161, 159: 1.729, 215: 0.6055, 229: 2.6942, 261: 4.2454}"
ai,120,"{15: 1.2162, 27: 2.0261, 117: 4.8239, 215: 0.6055, 412: 2.6464}"
ai,93,"{137: 8.403, 306: 1.5586, 546: 2.5466, 869: 2.7602, 987: 6.587}"
ai,47,"{15: 1.2162, 27: 2.0261, 156: 4.8664, 780: 6.262, 1009: 0.6516}"
ai,71,"{15: 1.2162, 135: 5.7168, 137: 4.2015, 215: 0.1514, 306: 1.5586}"
ai,83,"{159: 0.8645, 193: 5.6812, 215: 0.7569, 708: 5.1028, 1009: 0.2172}"
ai,118,"{115: 3.0803, 215: 0.4542, 234: 5.6401, 301: 3.5904, 424: 4.2031}"
ai,88,"{117: 4.8239, 159: 0.8645, 215: 0.3028, 232: 18.3343, 276: 6.2373}"
ai,92,"{27: 2.0261, 132: 4.7691, 159: 0.8645, 215: 0.4542, 232: 12.2228}"
ai,53,"{15: 1.2162, 109: 4.8359, 215: 0.1514, 864: 3.0001, 969: 5.176}"
ai,63,"{108: 7.1475, 159: 1.729, 170: 5.84, 215: 0.1514, 500: 2.0471}"
ai,121,"{22: 5.3608, 50: 5.4792, 115: 3.0803, 155: 3.8273, 191: 3.38}"
ai,90,"{155: 3.8273, 159: 0.8645, 215: 0.6055, 291: 4.0041, 292: 4.6377}"
ai,76,"{155: 3.8273, 159: 0.8645, 215: 0.3028, 388: 5.0128, 659: 2.6882}"
ai,80,"{15: 1.2162, 27: 2.0261, 215: 0.3028, 306: 1.5586, 1009: 0.4344}"
ai,75,"{170: 5.84, 215: 0.1514, 298: 6.7522, 360: 3.2343, 405: 4.2079}"
ai,131,"{15: 1.2162, 34: 5.5688, 167: 4.0675, 215: 0.4542, 500: 2.0471}"
ai,114,"{159: 0.8645, 215: 0.4542, 306: 1.5586, 360: 3.2343, 435: 2.8746}"
ai,94,"{27: 2.0261, 159: 1.729, 215: 0.4542, 421: 4.1442, 833: 3.2004}"
ai,72,"{204: 5.0345, 215: 0.4542, 306: 1.5586, 520: 3.9733, 987: 3.2935}"
ai,152,"{15: 1.2162, 18: 4.8883, 62: 6.1897, 86: 9.9209, 159: 1.729}"
ai,117,"{76: 6.0591, 159: 0.8645, 167: 4.0675, 215: 0.1514, 297: 3.1007}"
ai,85,"{159: 0.8645, 215: 0.1514, 306: 1.5586, 342: 4.9436, 463: 8.5863}"
ai,44,"{27: 2.0261, 76: 6.0591, 159: 0.8645, 215: 0.1514, 504: 3.8472}"
ai,49,"{155: 3.8273, 306: 1.5586, 342: 9.8872, 360: 3.2343, 412: 2.6464}"
ai,171,"{8: 4.8914, 35: 4.6426, 115: 3.0803, 159: 0.8645, 187: 4.5281}"
ai,122,"{15: 1.2162, 27: 2.0261, 115: 3.0803, 117: 4.8239, 148: 4.9402}"
ai,98,"{159: 2.5935, 215: 0.6055, 306: 1.5586, 412: 2.6464, 618: 4.927}"
ai,61,"{27: 2.0261, 159: 0.8645, 215: 0.4542, 1009: 0.8688, 1299: 4.6493}"
ai,76,"{215: 0.3028, 306: 1.5586, 510: 3.5059, 580: 5.0309, 927: 4.4234}"
ai,96,"{159: 0.8645, 175: 5.8157, 191: 3.38, 215: 0.9083, 301: 3.5904}"
ai,136,"{27: 2.0261, 125: 4.7496, 159: 2.5935, 191: 13.52, 215: 0.7569}"
ai,110,"{27: 2.0261, 115: 3.0803, 159: 1.729, 191: 10.14, 215: 0.7569}"
ai,71,"{36: 2.8814, 159: 0.8645, 191: 6.76, 215: 0.3028, 373: 4.9624}"
ai,90,"{15: 1.2162, 36: 2.8814, 159: 0.8645, 191: 3.38, 215: 0.1514}"
ai,62,"{64: 2.5844, 159: 0.8645, 215: 0.1514, 864: 3.0001, 969: 5.176}"
ai,121,"{159: 0.8645, 167: 4.0675, 191: 3.38, 196: 4.8005, 215: 0.4542}"
ai,93,"{215: 0.4542, 306: 1.5586, 353: 5.6401, 360: 3.2343, 435: 2.8746}"
ai,81,"{27: 2.0261, 191: 3.38, 215: 0.4542, 345: 5.4237, 561: 7.1177}"
ai,74,"{15: 2.4325, 159: 0.8645, 191: 3.38, 215: 0.4542, 229: 2.6942}"
ai,100,"{215: 0.6055, 243: 3.8461, 391: 3.5665, 480: 4.8978, 777: 3.3395}"
ai,120,"{159: 2.5935, 215: 0.7569, 245: 4.5896, 411: 5.2874, 457: 4.8571}"
ai,96,"{27: 2.0261, 33: 5.6673, 69: 3.0233, 118: 5.4455, 159: 0.8645}"
ai,74,"{27: 2.0261, 69: 3.0233, 105: 5.0605, 215: 0.3028, 288: 7.1783}"
ai,67,"{183: 2.941, 215: 0.4542, 306: 1.5586, 814: 4.2605, 987: 3.2935}"
ai,112,"{215: 0.1514, 249: 5.0605, 333: 5.4735, 342: 9.8872, 417: 2.2449}"
ai,117,"{27: 2.0261, 69: 3.0233, 159: 0.8645, 191: 6.76, 215: 0.4542}"
ai,86,"{15: 2.4325, 40: 3.5083, 108: 7.1475, 159: 1.729, 215: 0.3028}"
ai,58,"{159: 0.8645, 215: 0.1514, 417: 2.2449, 436: 2.2393, 797: 3.2607}"
ai,55,"{15: 1.2162, 215: 0.3028, 366: 5.6673, 1009: 0.2172, 1161: 2.5876}"
ai,167,"{9: 4.3161, 15: 1.2162, 31: 3.0194, 36: 2.8814, 77: 4.7414}"
ai,118,"{15: 1.2162, 44: 10.2855, 118: 5.4455, 159: 1.729, 215: 0.4542}"
ai,96,"{15: 1.2162, 44: 10.2855, 215: 0.1514, 417: 2.2449, 426: 6.5169}"
ai,55,"{27: 2.0261, 215: 0.1514, 812: 2.7966, 854: 5.2549, 1009: 0.2172}"
ai,50,"{15: 1.2162, 44: 10.2855, 215: 0.3028, 1009: 0.2172, 1161: 2.5876}"
ai,91,"{391: 3.5665, 436: 2.2393, 500: 2.0471, 1209: 6.262, 1276: 4.9537}"
ai,127,"{15: 1.2162, 27: 2.0261, 159: 2.5935, 215: 0.1514, 412: 2.6464}"
ai,97,"{52: 4.8788, 215: 0.1514, 222: 4.6451, 360: 3.2343, 394: 5.1186}"
ai,54,"{15: 1.2162, 27: 2.0261, 52: 4.8788, 215: 0.1514, 1009: 0.4344}"
ai,66,"{15: 2.4325, 52: 4.8788, 204: 5.0345, 215: 0.1514, 442: 4.6526}"
ai,48,"{500: 2.0471, 574: 1.8013, 1006: 2.5819, 1102: 2.9797, 1372: 5.8157}"
ai,127,"{69: 3.0233, 115: 3.0803, 159: 0.8645, 191: 3.38, 215: 0.6055}"
ai,96,"{99: 5.0057, 115: 3.0803, 159: 0.8645, 215: 0.7569, 277: 19.0651}"
ai,63,"{27: 2.0261, 159: 0.8645, 215: 0.3028, 277: 4.7663, 412: 2.6464}"
ai,78,"{15: 1.2162, 159: 1.729, 215: 0.6055, 277: 4.7663, 324: 2.8204}"
ai,128,"{25: 13.5124, 86: 4.9604, 115: 3.0803, 157: 3.4428, 215: 0.1514}"
ai,127,"{15: 1.2162, 27: 2.0261, 159: 1.729, 191: 6.76, 215: 0.4542}"
ai,99,"{8: 4.8914, 15: 1.2162, 27: 2.0261, 127: 5.9345, 159: 1.729}"
ai,64,"{27: 2.0261, 91: 4.4496, 215: 0.3028, 301: 3.5904, 331: 3.0902}"
ai,79,"{8: 4.8914, 159: 1.729, 215: 0.1514, 306: 3.1171, 485: 3.6061}"
ai,127,"{15: 1.2162, 159: 0.8645, 191: 6.76, 215: 0.4542, 268: 5.9901}"
ai,97,"{25: 4.5041, 159: 1.729, 215: 0.3028, 306: 1.5586, 358: 5.6136}"
ai,80,"{27: 2.0261, 159: 3.458, 215: 0.9083, 520: 11.9198, 797: 3.2607}"
ai,65,"{15: 1.2162, 191: 3.38, 215: 0.3028, 403: 5.6953, 427: 4.6352}"
ai,126,"{15: 1.2162, 25: 18.0165, 31: 3.0194, 43: 5.1028, 117: 4.8239}"
ai,126,"{15: 1.2162, 23: 5.3457, 92: 5.3017, 157: 3.4428, 159: 1.729}"
ai,107,"{15: 1.2162, 215: 0.1514, 360: 3.2343, 708: 5.1028, 864: 3.0001}"
ai,61,"{27: 2.0261, 117: 4.8239, 159: 2.5935, 215: 0.3028, 743: 3.0592}"
ai,61,"{15: 1.2162, 215: 0.3028, 403: 5.6953, 1009: 0.2172, 1161: 2.5876}"
ai,132,"{159: 2.5935, 183: 5.882, 191: 6.76, 215: 0.3028, 579: 6.0901}"
ai,108,"{156: 4.8664, 183: 5.882, 191: 10.14, 215: 0.3028, 449: 4.2488}"
ai,54,"{27: 2.0261, 69: 3.0233, 159: 1.729, 183: 2.941, 191: 6.76}"
ai,68,"{15: 1.2162, 157: 3.4428, 159: 0.8645, 183: 5.882, 191: 6.76}"
ai,5,"{306: 1.5586, 869: 2.7602, 2205: 4.7065, 7873: 6.1667, 7904: 4.5826}"
ai,117,"{115: 3.0803, 159: 0.8645, 172: 3.3136, 191: 3.38, 196: 4.8005}"
ai,111,"{15: 2.4325, 115: 3.0803, 159: 1.729, 215: 0.3028, 391: 3.5665}"
ai,53,"{27: 2.0261, 159: 0.8645, 191: 3.38, 215: 0.3028, 1009: 0.2172}"
ai,59,"{15: 1.2162, 157: 3.4428, 159: 0.8645, 215: 0.6055, 444: 3.8871}"
ai,64,"{249: 5.0605, 435: 2.8746, 574: 3.6025, 598: 5.1306, 1055: 5.7024}"
ai,112,"{15: 2.4325, 25: 4.5041, 27: 2.0261, 53: 5.8077, 61: 6.1114}"
ai,86,"{115: 3.0803, 306: 1.5586, 455: 5.5442, 560: 4.6038, 743: 3.0592}"
ai,43,"{27: 2.0261, 159: 0.8645, 215: 0.3028, 1115: 5.176, 1299: 1.5498}"
ai,60,"{15: 1.2162, 215: 0.1514, 779: 4.2306, 1009: 0.4344, 1115: 5.176}"
ai,174,"{9: 4.3161, 63: 5.9345, 159: 0.8645, 198: 5.4129, 215: 0.6055}"
ai,124,"{15: 1.2162, 27: 2.0261, 51: 4.7579, 157: 6.8857, 215: 0.4542}"
ai,82,"{115: 3.0803, 159: 1.729, 215: 0.4542, 306: 1.5586, 559: 2.8934}"
ai,53,"{27: 2.0261, 149: 5.6812, 157: 3.4428, 159: 0.8645, 215: 0.1514}"
ai,129,"{12: 4.1146, 15: 1.2162, 94: 5.0568, 159: 0.8645, 215: 1.0597}"
ai,66,"{157: 3.4428, 215: 0.3028, 306: 3.1171, 324: 2.8204, 485: 3.6061}"
ai,114,"{27: 2.0261, 63: 5.9345, 77: 4.7414, 159: 1.729, 177: 6.601}"
ai,118,"{15: 1.2162, 27: 4.0522, 159: 1.729, 215: 0.6055, 306: 1.5586}"
ai,95,"{27: 2.0261, 159: 0.8645, 215: 1.0597, 306: 4.6757, 485: 3.6061}"
ai,53,"{36: 2.8814, 64: 5.1689, 158: 4.4294, 159: 0.8645, 215: 0.3028}"
ai,51,"{15: 1.2162, 215: 0.4542, 324: 2.8204, 510: 3.5059, 824: 5.5942}"
ai,63,"{27: 2.0261, 141: 6.655, 159: 1.729, 177: 6.601, 215: 0.3028}"
ai,125,"{15: 1.2162, 27: 2.0261, 64: 2.5844, 159: 3.458, 215: 0.6055}"
ai,85,"{159: 2.5935, 191: 3.38, 215: 0.4542, 306: 1.5586, 373: 4.9624}"
ai,60,"{27: 2.0261, 159: 1.729, 215: 0.1514, 268: 5.9901, 521: 5.2016}"
ai,69,"{159: 0.8645, 215: 0.4542, 306: 1.5586, 504: 3.8472, 546: 2.5466}"
ai,82,"{15: 1.2162, 69: 6.0466, 159: 0.8645, 215: 0.3028, 412: 2.6464}"
ai,127,"{15: 2.4325, 159: 1.729, 191: 3.38, 215: 0.9083, 306: 1.5586}"
ai,87,"{159: 0.8645, 215: 0.3028, 301: 3.5904, 306: 1.5586, 435: 2.8746}"
ai,96,"{15: 1.2162, 159: 0.8645, 215: 0.4542, 306: 1.5586, 331: 3.0902}"
ai,71,"{15: 2.4325, 215: 0.7569, 520: 7.9465, 918: 6.3002, 1009: 0.4344}"
ai,122,"{27: 2.0261, 115: 3.0803, 117: 4.8239, 155: 3.8273, 159: 0.8645}"
ai,83,"{27: 2.0261, 159: 0.8645, 215: 0.3028, 393: 4.7747, 449: 4.2488}"
ai,71,"{27: 2.0261, 31: 3.0194, 118: 5.4455, 393: 4.7747, 777: 3.3395}"
ai,79,"{15: 1.2162, 56: 6.4099, 105: 5.0605, 159: 0.8645, 215: 0.3028}"
ai,91,"{15: 1.2162, 141: 6.655, 215: 0.1514, 229: 2.6942, 443: 10.4293}"
ai,102,"{15: 1.2162, 27: 2.0261, 159: 2.5935, 215: 0.4542, 261: 4.2454}"
ai,81,"{215: 0.4542, 303: 5.7387, 306: 1.5586, 368: 4.2143, 374: 5.0719}"
ai,60,"{27: 2.0261, 159: 1.729, 215: 0.3028, 282: 4.5687, 291: 4.0041}"
ai,70,"{15: 1.2162, 215: 0.4542, 373: 2.4812, 374: 5.0719, 500: 2.0471}"
ai,93,"{62: 6.1897, 249: 5.0605, 333: 5.4735, 370: 5.9996, 373: 2.4812}"
ai,131,"{15: 1.2162, 25: 4.5041, 112: 5.5942, 157: 3.4428, 159: 0.8645}"
ai,83,"{106: 5.9996, 215: 0.4542, 306: 1.5586, 360: 3.2343, 387: 5.9078}"
ai,73,"{27: 2.0261, 191: 3.38, 215: 0.6055, 455: 5.5442, 510: 3.5059}"
ai,62,"{15: 2.4325, 25: 4.5041, 183: 2.941, 215: 0.3028, 353: 5.6401}"
ai,178,"{36: 2.8814, 37: 5.7688, 57: 5.9712, 125: 4.7496, 159: 1.729}"
ai,128,"{15: 1.2162, 159: 0.8645, 215: 0.4542, 294: 5.3659, 427: 4.6352}"
ai,75,"{27: 2.0261, 51: 4.7579, 215: 0.1514, 869: 2.7602, 1006: 2.5819}"
ai,51,"{15: 1.2162, 27: 2.0261, 215: 0.1514, 515: 4.9741, 1009: 0.2172}"
ai,59,"{15: 1.2162, 308: 5.1592, 554: 4.7747, 1009: 0.2172, 1258: 5.6201}"
ai,111,"{37: 5.7688, 44: 5.1428, 215: 0.3028, 306: 3.1171, 672: 6.601}"
ai,134,"{15: 2.4325, 27: 6.0782, 46: 5.9901, 159: 2.5935, 191: 3.38}"
ai,82,"{91: 4.4496, 155: 3.8273, 215: 0.3028, 360: 3.2343, 446: 5.8157}"
ai,58,"{47: 6.9551, 115: 3.0803, 143: 5.5503, 159: 0.8645, 215: 0.3028}"
ai,63,"{15: 1.2162, 116: 3.2477, 159: 0.8645, 215: 0.4542, 851: 8.8668}"
ai,59,"{27: 2.0261, 159: 0.8645, 215: 0.4542, 301: 3.5904, 331: 3.0902}"
ai,49,"{15: 1.2162, 215: 0.1514, 306: 1.5586, 446: 5.8157, 485: 3.6061}"
ai,66,"{187: 4.5281, 215: 0.1514, 295: 2.6427, 407: 11.9238, 462: 5.9435}"
ai,109,"{27: 2.0261, 61: 6.1114, 159: 0.8645, 191: 6.76, 215: 0.4542}"
ai,90,"{115: 3.0803, 215: 0.3028, 292: 4.6377, 306: 1.5586, 373: 2.4812}"
ai,56,"{27: 2.0261, 159: 0.8645, 215: 0.4542, 412: 2.6464, 1009: 0.2172}"
ai,73,"{155: 3.8273, 215: 0.4542, 282: 4.5687, 306: 1.5586, 412: 2.6464}"
ai,71,"{15: 1.2162, 69: 6.0466, 215: 0.3028, 301: 3.5904, 324: 2.8204}"
ai,122,"{69: 3.0233, 215: 0.6055, 234: 5.6401, 272: 5.6604, 574: 1.8013}"
ai,104,"{91: 4.4496, 116: 3.2477, 215: 0.1514, 373: 2.4812, 417: 4.4899}"
ai,41,"{215: 0.3028, 574: 3.6025, 1444: 0.8443, 1749: 3.8153, 1851: 3.3758}"
ai,72,"{15: 1.2162, 215: 0.3028, 306: 1.5586, 347: 5.5141, 424: 4.2031}"
ai,124,"{15: 1.2162, 215: 0.4542, 236: 5.4965, 264: 4.8788, 393: 4.7747}"
ai,109,"{56: 6.4099, 215: 0.6055, 307: 6.7728, 373: 2.4812, 403: 11.3905}"
ai,49,"{720: 4.8329, 849: 5.3762, 1009: 0.2172, 1698: 1.328, 2002: 5.7387}"
ai,86,"{15: 1.2162, 116: 3.2477, 215: 0.6055, 306: 1.5586, 559: 2.8934}"
ai,15,"{69: 3.0233, 306: 1.5586, 1119: 6.0388, 2146: 2.4095, 2167: 5.2016}"
ai,124,"{15: 1.2162, 25: 4.5041, 90: 5.7168, 215: 0.3028, 358: 5.6136}"
ai,89,"{159: 0.8645, 291: 4.0041, 475: 6.0797, 488: 5.5503, 795: 4.6526}"
ai,58,"{15: 1.2162, 115: 3.0803, 215: 0.1514, 412: 2.6464, 475: 6.0797}"
ai,65,"{15: 1.2162, 116: 3.2477, 159: 0.8645, 215: 0.4542, 574: 1.8013}"
ai,127,"{15: 1.2162, 86: 4.9604, 215: 0.3028, 286: 5.3507, 546: 2.5466}"
ai,83,"{31: 3.0194, 159: 0.8645, 215: 0.7569, 306: 3.1171, 373: 4.9624}"
ai,59,"{15: 1.2162, 215: 0.1514, 500: 2.0471, 518: 3.4384, 546: 2.5466}"
ai,96,"{115: 3.0803, 116: 3.2477, 215: 0.3028, 306: 1.5586, 760: 5.6604}"
ai,70,"{15: 1.2162, 86: 4.9604, 159: 0.8645, 215: 0.1514, 263: 4.7861}"
ai,55,"{8: 4.8914, 215: 0.3028, 229: 2.6942, 306: 1.5586, 324: 2.8204}"
ai,129,"{159: 0.8645, 215: 0.3028, 243: 3.8461, 291: 4.0041, 360: 3.2343}"
ai,92,"{215: 0.1514, 510: 3.5059, 574: 3.6025, 597: 15.5027, 613: 5.8318}"
ai,39,"{27: 2.0261, 574: 1.8013, 1009: 0.2172, 1444: 0.8443, 1605: 4.2605}"
ai,47,"{15: 1.2162, 159: 0.8645, 215: 0.1514, 597: 10.3351, 987: 3.2935}"
ai,133,"{15: 1.2162, 101: 4.5437, 159: 0.8645, 215: 0.3028, 324: 2.8204}"
ai,138,"{64: 12.9221, 215: 0.1514, 574: 1.8013, 711: 3.5276, 1009: 0.2172}"
ai,67,"{15: 1.2162, 178: 5.8565, 215: 0.3028, 389: 4.2438, 1009: 0.2172}"
ai,59,"{15: 1.2162, 215: 0.3028, 324: 2.8204, 682: 3.0803, 1009: 0.2172}"
ai,162,"{15: 1.2162, 32: 5.2368, 99: 5.0057, 170: 5.84, 215: 0.7569}"
ai,130,"{15: 1.2162, 215: 0.3028, 436: 2.2393, 659: 2.6882, 742: 6.0388}"
ai,103,"{115: 3.0803, 159: 0.8645, 192: 5.4345, 215: 0.1514, 263: 4.7861}"
ai,106,"{15: 1.2162, 86: 4.9604, 159: 0.8645, 183: 2.941, 281: 5.1387}"
ai,118,"{15: 1.2162, 159: 0.8645, 215: 0.6055, 219: 5.1106, 412: 2.6464}"
ai,51,"{15: 1.2162, 101: 4.5437, 183: 2.941, 215: 0.1514, 546: 2.5466}"
ai,44,"{15: 2.4325, 91: 4.4496, 574: 1.8013, 833: 3.2004, 1006: 5.1638}"
ai,61,"{77: 4.7414, 215: 0.1514, 392: 6.5169, 435: 2.8746, 950: 4.8269}"
ai,121,"{15: 1.2162, 159: 1.729, 215: 0.3028, 306: 1.5586, 389: 4.2438}"
ai,116,"{28: 19.5027, 159: 0.8645, 215: 0.3028, 489: 5.371, 518: 3.4384}"
ai,90,"{27: 2.0261, 159: 0.8645, 215: 0.4542, 301: 3.5904, 500: 2.0471}"
ai,72,"{15: 1.2162, 69: 3.0233, 159: 0.8645, 215: 0.3028, 711: 3.5276}"
ai,43,"{215: 0.1514, 275: 4.9336, 323: 6.2014, 392: 6.5169, 863: 4.224}"
ai,122,"{215: 0.4542, 438: 4.2175, 500: 4.0942, 518: 3.4384, 557: 11.8707}"
ai,127,"{13: 4.848, 159: 0.8645, 178: 5.8565, 215: 0.6055, 333: 5.4735}"
ai,48,"{27: 2.0261, 574: 1.8013, 579: 6.0901, 1605: 4.2605, 2003: 5.7387}"
ai,71,"{15: 1.2162, 69: 3.0233, 116: 3.2477, 215: 0.3028, 333: 5.4735}"
ai,72,"{77: 4.7414, 99: 5.0057, 196: 4.8005, 215: 0.3028, 275: 4.9336}"
ai,129,"{15: 1.2162, 215: 0.6055, 240: 4.6601, 469: 5.7537, 500: 4.0942}"
ai,96,"{64: 2.5844, 115: 3.0803, 215: 0.1514, 263: 4.7861, 306: 1.5586}"
ai,52,"{159: 0.8645, 215: 0.1514, 574: 1.8013, 1122: 4.0634, 1698: 1.328}"
ai,85,"{15: 1.2162, 215: 0.3028, 373: 2.4812, 436: 2.2393, 812: 2.7966}"
ai,160,"{9: 4.3161, 15: 1.2162, 91: 4.4496, 129: 5.8649, 215: 0.4542}"
ai,129,"{25: 4.5041, 35: 4.6426, 69: 3.0233, 116: 3.2477, 159: 0.8645}"
ai,100,"{109: 4.8359, 159: 1.729, 215: 0.3028, 306: 1.5586, 417: 6.7348}"
ai,78,"{27: 2.0261, 36: 2.8814, 69: 3.0233, 132: 4.7691, 159: 1.729}"
ai,49,"{69: 3.0233, 215: 0.1514, 306: 1.5586, 417: 2.2449, 1009: 0.2172}"
ai,177,"{47: 6.9551, 64: 2.5844, 143: 5.5503, 148: 4.9402, 159: 1.729}"
ai,140,"{15: 1.2162, 115: 3.0803, 159: 1.729, 167: 4.0675, 215: 0.4542}"
ai,116,"{215: 0.4542, 306: 1.5586, 320: 5.7168, 574: 3.6025, 711: 3.5276}"
ai,72,"{116: 6.4954, 159: 1.729, 215: 0.1514, 1009: 0.2172, 1023: 4.036}"
ai,63,"{27: 2.0261, 215: 0.1514, 942: 5.3762, 1009: 0.2172, 1321: 4.1841}"
ai,52,"{15: 1.2162, 159: 1.729, 215: 0.3028, 306: 1.5586, 324: 2.8204}"
ai,106,"{47: 6.9551, 174: 6.262, 187: 4.5281, 204: 5.0345, 215: 0.3028}"
ai,127,"{15: 1.2162, 69: 3.0233, 159: 1.729, 215: 0.7569, 264: 4.8788}"
ai,98,"{215: 0.9083, 326: 5.5442, 346: 9.5158, 425: 4.4558, 777: 3.3395}"
ai,81,"{159: 0.8645, 215: 0.9083, 442: 4.6526, 777: 3.3395, 1009: 0.2172}"
